Id,Regiao,Prima,CustoProduto,Pmaquinabase,Pmaquina1,Pmaquina2,Pmaquina3,Cmaquina1,Cmaquina2,Cmaquina3,Resposta
274,554,4088,61565,1419.02,2918.91,3940.98,4117.4,1482.54316134565,1419.02,1051.00550325046,0
275,554,4226,32781,1759.38,2038.54,2412.9,2697.93,1967.21127415144,1759.38,1486.41323933856,0
276,552,3593,70112,959.31,1524.84,1714.42,1872.09,1047.53482688023,959.31,853.229815564447,0
277,556,1747,49120,1288.38,1602.5,2119.93,2239.87,1361.27311307449,1288.38,973.913737717755,0
278,557,1654,27238,1196.12,2554.71,2816.59,3053.81,1296.86010999116,1196.12,1084.90753897443,0
279,554,2880,47487,1588.51,2417.16,2859.1,3055.03,1697.36829956979,1588.51,1342.96905725578,0
280,560,3781,19450,575.73,1084.38,973.13,1053.49,623.273147164305,575.73,641.548505749489,0
281,556,1930,19644,1063.17,1534.08,1668.78,1869.28,1190.90738000216,1063.17,977.353416028476,0
282,559,2182,60099,1059.35,1588.16,1923.55,2064.44,1136.94185958254,1059.35,874.641832029321,0
283,552,1606,26212,1019.52,1433.85,1391.5,1509.36,1105.87330736615,1019.52,1050.54886956522,0
284,557,1280,21101,1141.5,1925.89,2164.92,2399.42,1265.14510004989,1141.5,1015.46636134361,0
285,553,1989,23701,578.99,1184.35,1209.69,1351.27,646.753976059982,578.99,566.861598012714,0
286,559,7177,161676,1845.52,3541.62,3893.53,4039.46,1914.69032451272,1845.52,1678.71585486692,0
287,554,1669,36730,1518.25,2895.01,3291.8,3470.65,1600.73952320919,1518.25,1335.24179248436,0
288,556,2238,43874,703.3,1294.43,1328.58,1430.67,757.342584563971,703.3,685.222281684204,0
289,553,3924,39699,816.01,1423.89,1632.42,1759.92,879.744379020105,816.01,711.770548572059,0
290,559,2940,50228,1671.14,1930.85,2191.45,2371.85,1808.70811973807,1671.14,1472.4135476511,0
291,554,2296,38836,1073,1651.22,2127.94,2270.48,1144.87487429157,1073,832.617019276859,0
292,552,2070,20271,743.95,1244.84,1138.27,1254.03,819.608369279696,743.95,813.60197316981,0
293,560,8092,227430,3083.75,4344.86,4405.06,4622.22,3235.77225395341,3083.75,3041.60715745075,0
294,552,2800,98160,1626.04,2715.38,3117.19,3317.58,1730.57073299991,1626.04,1416.44124843208,0
295,554,1749,48801,1546.98,2535.24,3265.49,3562.62,1687.74116215331,1546.98,1201.03432415962,0
296,553,1743,29034,1060.45,1778.86,1968.2,2066.48,1113.40245706737,1060.45,958.435162585103,0
297,554,1574,29244,711.01,1233.51,1593.06,1789.41,798.644372528342,711.01,550.536668487063,0
298,554,2694,85950,877.14,1827.19,1943.82,2058.17,928.739921289008,877.14,824.511239003611,0
299,558,3792,27440,1073.74,1846.82,1942.08,2411.52,1333.28466633712,1073.74,1021.07251338771,0
300,558,1746,48239,991.43,1868.54,2095.4,2246.84,1063.0832209602,991.43,884.092112341319,0
301,556,1600,23074,910.79,1776.03,2013.06,2129.69,963.558142877013,910.79,803.548013323001,0
302,556,1896,21382,1071.93,2173.64,2567.81,2849.06,1189.3375622807,1071.93,907.384084180683,0
303,554,4421,161792,1657.96,2962.85,3406.75,3549.82,1727.58774996698,1657.96,1441.92758083217,0
304,554,1688,22028,1058.78,1670.46,1851.3,1994.65,1140.76353211257,1058.78,955.355500891265,0
305,558,2634,32942,1623.34,1830.14,2067.78,2243.6,1761.36998326708,1623.34,1436.77734942789,0
306,558,1733,29973,1236.65,1430.21,2231.5,2401.6,1330.91581447457,1236.65,792.592066547166,0
307,553,1971,31943,734.5,1258.92,1366.21,1497.93,805.315130909597,734.5,676.818893142343,0
308,558,1453,54893,1389.35,2076.62,2361.14,2471.77,1454.44727949211,1389.35,1221.93177744649,0
309,558,2238,43874,1967.65,2186.15,2525.78,2740.68,2135.06283286747,1967.65,1703.06916972183,0
310,554,2608,41686,1701.52,2125.96,2676.49,2929.77,1862.53722240696,1701.52,1351.53258902518,0
311,556,2638,21403,972.71,2194.4,2785.36,3053.6,1066.38540655427,972.71,766.333552574892,0
312,554,1800,26829,1193.14,3684.43,4628.52,4941.11,1273.71945792608,1193.14,949.772456465566,0
313,554,1779,54568,1059.41,1744.15,1991.56,2118.45,1126.90911370986,1059.41,927.800292986403,0
314,558,1688,28847,2870.75,3834.12,4639.89,4956.46,3066.61527428452,2870.75,2372.21140802907,0
315,556,1508,33965,871.72,1493.21,1517.87,1649.98,947.591404797512,871.72,857.557644067015,0
316,560,1910,28583,1230.11,2412.78,2667.17,2844.33,1311.81693566589,1230.11,1112.78426414514,0
317,554,3671,39563,2759.77,2905.98,3674.27,3798.69,2853.22273575431,2759.77,2182.7019855917,0
318,553,2536,33085,1154.33,1700.73,1965.5,2099.71,1233.15097649453,1154.33,998.831676876113,0
319,552,5435,96351,2631.23,4590.32,5316.94,5565.48,2754.22666804591,2631.23,2271.64265415822,0
320,558,1713,33848,631.23,1162.93,1106.53,1205.36,687.608463213831,631.23,663.403887739149,0
321,554,3572,68616,817.9,1965.26,2673.07,2805.46,858.408397086496,817.9,601.325873995069,0
322,552,2614,34579,1006.63,1579.15,1767.51,1860.11,1059.36743175428,1006.63,899.355457394866,0
323,553,1740,29722,875.53,1636.85,1706.47,1827.17,937.456943339174,875.53,839.810415946369,0
324,555,7720,99282,1405.57,2093.29,2677.33,2677.33,1405.57,1405.57,1098.95516253133,0
325,560,1989,24550,943.31,2098.95,2118.16,2354.04,1048.35775975375,943.31,934.754940372776,0
326,559,1618,39402,860.7,1210.3,1381.38,1487.21,926.639771098467,860.7,754.104743083004,0
327,554,2121,36028,501.84,1163.72,1032.42,1137.79,553.058380891498,501.84,565.662467600395,0
328,556,3291,33570,816.84,1800.09,1845.78,1990.27,880.783271462471,816.84,796.620136527647,0
329,555,1863,20020,459.72,943.02,902.98,941.77,479.468542381891,459.72,480.104935214512,0
330,552,1645,54854,1032.86,1359.53,1413.89,1486,1085.53703612021,1032.86,993.149506538698,0
331,556,4924,53284,938.92,1551.51,1695.58,1845.7,1022.04829261963,938.92,859.141868387219,0
332,560,1418,22551,969.82,1366.8,1451.47,1549.68,1035.44038636692,969.82,913.246554183001,0
333,556,3240,90803,1105.26,2216.39,2509.29,2680.97,1180.87941298136,1105.26,976.247150150042,0
334,559,4088,77161,2325.72,4526.04,6184.9,6378.27,2398.43329793529,2325.72,1701.93564144934,0
335,553,1935,23519,678.57,1472.99,1659.89,1805.09,737.928369530511,678.57,602.164495418371,0
336,557,3240,84092,2035.92,3726.27,4075.09,4296.04,2146.30689305021,2035.92,1861.64909692792,0
337,556,4504,75472,1102.36,1591.16,1799.18,1943.19,1190.59512022143,1102.36,974.905866894919,0
338,558,1654,18207,1006.5,1703.54,1953.9,2197.24,1131.85017656994,1006.5,877.533655765392,0
339,554,1582,16293,935.54,1585.8,1871.61,2104.23,1051.81706349079,935.54,792.675467645503,0
340,555,1623,15029,494.93,774.04,752.32,819.54,539.152132337303,494.93,509.218972245853,0
341,552,3587,138772,3374.05,4625.21,5668.86,5898.01,3510.43783767812,3374.05,2752.87973252118,0
342,558,1672,19622,743.9,1057.78,1341.15,1476.95,819.224624389516,743.9,586.722247325057,0
343,559,2057,69510,2427.96,4495.23,5553.67,5827.36,2547.6121169605,2427.96,1965.22995258991,0
344,553,1935,25893,1232.8,1951.75,2149.52,2334.22,1338.72977036734,1232.8,1119.37427890878,0
345,553,5073,19735,766.83,952.13,1228.5,1376.2,859.024376068376,766.83,594.319778510379,0
346,556,1781,40221,921.08,1661.24,1663.39,1791.66,992.107799614041,921.08,919.88946621057,0
347,556,2095,28210,1117.31,1956.41,1976.74,2193.52,1239.84025779819,1117.31,1105.81890238473,0
348,556,3792,30120,1126.86,1645.09,1970.9,1970.9,1126.86,1126.86,940.578475518798,0
349,560,3852,54817,946.12,2029.1,2107.28,2398.65,1076.93839356896,946.12,911.018987509965,0
350,552,6204,14466,798.27,1386.21,2618.22,2778.57,847.159166876733,798.27,422.642045626418,0
351,554,1817,19824,1703.35,3231.89,5150.64,5332.4,1763.45920895267,1703.35,1068.80695049547,0
352,553,2634,36717,1190.74,2077.75,2185.15,2318.13,1263.20395222296,1190.74,1132.21519575315,0
353,560,3017,31738,894.67,1664.43,1631.59,1798.9,986.413169362401,894.67,912.677564890689,0
354,559,1789,18740,981.01,1769.82,1875.66,2087.41,1091.75974542294,981.01,925.653433031573,0
355,558,1457,21951,595.96,1168.94,1183.17,1270.18,639.786736310082,595.96,588.792381821716,0
356,553,1989,21733,951.86,1959.64,1976.46,2181.67,1050.68881039839,951.86,943.759514687876,0
357,552,2935,58719,669.34,1621.8,1492.08,1602.43,718.842485791647,669.34,727.531775776098,0
358,554,3593,67518,2248.91,4205.31,5661.65,5875.92,2334.02192774191,2248.91,1670.42535517031,0
359,554,1514,50526,1099.84,2086.02,2576.98,2744.78,1171.45605910795,1099.84,890.301141956864,0
360,556,1837,59481,1914.41,3350.34,3775.35,3956.33,2006.18160310965,1914.41,1698.89530756089,0
361,554,2397,38259,2658.1,3244.72,3029.09,3391.07,2975.7462363284,2658.1,2847.32055897976,0
362,552,2238,86392,1228.44,1753.3,1707.78,1768.85,1272.36886132874,1228.44,1261.18343814777,0
363,553,2238,54428,2027.95,3032.98,3989.54,4281.17,2176.19041330579,2027.95,1541.71453124922,0
364,560,5202,91749,1931.37,2687.65,4560.13,4560.13,1931.37,1931.37,1138.31109650383,0
365,560,3587,73760,2383.27,3404.07,4071.33,4406.33,2579.3718757998,2383.27,1992.67018613082,0
366,559,1666,36591,1964.32,2642.28,3300.56,3577.72,2129.27107836246,1964.32,1572.54631020191,0
367,552,2874,60846,776.67,1408.58,1438.12,1621.57,875.743868314188,776.67,760.716649931855,0
368,556,2634,30347,1472.09,2467.65,3021.31,3230.68,1574.10253208046,1472.09,1202.3270993377,0
369,556,1900,29658,996.52,1994.43,2075.9,2233.42,1072.13627747001,996.52,957.410946384701,0
370,558,1719,21362,700.2,973.85,985.42,1113.36,791.10904182988,700.2,691.97882121329,0
371,559,1514,61321,964.17,1615.89,1673.37,1749.69,1008.14440757274,964.17,931.0509100199,0
372,555,1386,28212,503.96,1585.02,1375.37,1450.56,531.510951671187,503.96,580.779484211521,0
373,559,4153,35084,756.43,2965.07,3198.33,3370.11,797.057310315071,756.43,701.262189986649,0
374,556,2238,41578,1676.57,2195.79,2578.9,2802.99,1822.25326468649,1676.57,1427.50616165807,0
375,554,1582,17736,955.78,1511.72,1680.71,1832.54,1042.12212767223,955.78,859.679386449774,0
376,553,4114,72914,614.8,1469.81,1328.6,1361.29,629.927060063224,614.8,680.143901851573,0
377,556,3548,53099,1861.76,3330.4,4369.29,4720.59,2011.4493747039,1861.76,1419.08765588917,0
378,556,2935,28624,1041.7,1888.96,2012.88,2154.51,1114.99595952069,1041.7,977.569269901832,0
379,553,2029,24339,945.59,1667.77,2072.6,2381.94,1086.72133774004,945.59,760.892904709061,0
380,552,1951,20274,995.07,1958.12,2136.75,2283.58,1063.44773632854,995.07,911.883219094419,0
381,554,1702,35726,743.54,1537.07,1803.65,1929.53,795.43300318798,743.54,633.644569511823,0
382,554,2463,44583,2431.04,2725.32,3664.76,3909.22,2593.20397210186,2431.04,1807.85697639136,0
383,556,1703,48629,941.11,1625.68,1824.6,1940.25,1000.76108599145,941.11,838.509100515182,0
384,556,2908,55245,1408.58,2546.04,3004.81,3357.03,1573.6919530353,1408.58,1193.52006389755,0
385,554,1890,19450,769.15,1227.09,1411.97,1593.24,867.894180471256,769.15,668.439324844012,0
386,556,2608,33810,2462.63,2927.19,3971.13,4240.49,2629.66910896898,2462.63,1815.24803008212,0
387,553,7174,130511,1866.88,2807.37,3510.81,3813.76,2027.97424776619,1866.88,1492.82442103104,0
388,556,5097,105465,1900.39,2837.18,3704.26,3947.74,2025.30211664408,1900.39,1455.55347092267,0
389,553,2057,18172,693.49,1533.26,1885.85,2051.06,754.243232176472,693.49,563.830886549832,0
390,557,2345,75601,1842.4,3498.76,3800.16,4008.72,1943.51441202476,1842.4,1696.27474211612,0
391,558,1747,20093,1116.03,2041.61,2002.46,2333.83,1300.71227135623,1116.03,1137.84944932733,0
392,555,3671,106024,1363.3,2264.23,2853.22,3015.48,1440.82961846615,1363.3,1081.87407876014,0
393,554,1749,62635,1093.7,1498.08,1799.73,1920.94,1167.35959171654,1093.7,910.386611325032,0
394,556,1852,31042,1534.28,2019.04,2329.48,2512.57,1654.86971324072,1534.28,1329.81295877191,0
395,560,3376,50119,1067.82,1396.79,1454.46,1580.08,1160.04635782352,1067.82,1025.48045171404,0
396,30,4705,38941,1140.32,2032.31,2381.12,2611.26,1250.53420373606,1140.32,973.274651928504,0
397,553,4620,91047,2660.22,4456.65,5776.24,6061.66,2791.66883045026,2660.22,2052.48906953312,0
398,555,3555,113319,3724.92,5074.53,6303.77,6551.24,3871.15089871616,3724.92,2998.55773411784,0
399,555,3294,90594,1566.64,3236.77,3284.6,3413.82,1628.27344723863,1566.64,1543.8267529684,0
400,553,1399,55157,692.38,1350.54,1198.6,1235.39,713.632010845987,692.38,780.149245119306,0
401,552,2462,58355,944.16,1872.68,2386.98,2542.15,1005.53684739713,944.16,740.730776462308,0
402,553,2087,58912,1277.45,2015.85,2255.89,2421.62,1371.29845382532,1277.45,1141.52178630164,0
403,559,2238,44876,1106.29,1538.65,1658.24,1758.42,1173.12479604882,1106.29,1026.50587882333,0
404,553,2555,39690,722.04,1357.04,1259.86,1367.82,783.913095740797,722.04,777.734955947486,0
405,554,2536,32908,626.46,1624.89,1621.5,1758.45,679.370081406105,626.46,627.769712858464,0
406,554,2118,17020,799.03,1275.79,1673.99,1903.18,908.427120472643,799.03,608.960915955292,0
407,553,1954,96448,1305.51,1681.62,2029.25,2134.4,1373.15783861032,1305.51,1081.86360783541,0
408,554,2195,14189,974.85,2358.84,1969.71,2275.59,1126.23630458291,974.85,1167.43844220723,0
409,554,2888,40187,1533.78,3128.8,3603.44,3850.05,1638.74788785161,1533.78,1331.75267633151,0
410,554,3625,19936,1197.43,2047.1,2736.88,2996.13,1310.85613760925,1197.43,895.639908582035,0
411,554,3257,44736,2082.45,3222.05,3983.01,4258.45,2226.45918601761,2082.45,1684.59482213201,0
412,554,1574,41171,894.61,1642.18,1807.18,1930.86,955.835425690855,894.61,812.929896191857,0
413,556,1942,19180,1107.62,2026.36,2115.07,2375.23,1243.86060631563,1107.62,1061.16434122748,0
414,557,3968,46785,944.42,2507.12,3515.78,3837.39,1030.81190057398,944.42,673.470544345778,0
415,556,1460,19156,1622.16,2331.09,2690.16,3072.34,1852.61361941297,1622.16,1405.64165492015,0
416,554,2238,54824,596.64,1310.88,1114.46,1191.89,638.093112000431,596.64,701.795886079357,0
417,557,1876,33523,620.61,1288.71,1336.77,1451.51,673.879291949999,620.61,598.297622702484,0
418,553,1876,38589,1223.95,2307.15,2533.03,2762.01,1334.59222334516,1223.95,1114.80568429904,0
419,556,4108,59158,2322.49,4082.22,5266.11,5567.23,2455.29166741675,2322.49,1800.36405008631,0
420,560,1790,60647,865.93,2965.5,3617.99,3774.58,903.408262433008,865.93,709.762994093405,0
421,554,1628,20818,888.67,1153.71,1339.75,1512.23,1003.07776383654,888.67,765.267748236611,0
422,556,4705,41019,617.35,1006.31,1022.38,1091.28,658.954310530331,617.35,607.646353117236,0
423,557,4239,89179,2467.16,3905.58,5146.71,5364.74,2571.67626277758,2467.16,1872.20394247976,0
424,554,1532,19127,955.27,1829.44,2021.73,2282.59,1078.52668224738,955.27,864.412730087598,0
425,552,1939,22596,574.67,957.35,831.08,926.38,640.567447899119,574.67,661.98238978197,0
426,554,4399,17613,2258.02,3487.45,4679.05,4875.7,2352.91952725446,2258.02,1682.97664034366,0
427,556,2087,40884,957.58,1879.96,1836.19,1918.32,1000.41110429749,957.58,980.406219835638,0
428,553,1443,22250,689.6,1279.74,1458.52,1642.13,776.412286427337,689.6,605.071376463813,0
429,556,2963,57267,895.39,1588.83,1968.66,2242.25,1019.8247678624,895.39,722.63493630185,0
430,552,3555,96316,2501.73,4050.45,4901.33,5185.12,2646.58169468287,2501.73,2067.42502106571,0
431,558,1749,38232,1040.95,1448.04,1493.9,1572.27,1095.5582411808,1040.95,1008.99473726488,0
432,560,1211,54902,929.1,1060.01,1144.66,1203.09,976.526583439624,929.1,860.391112644803,0
433,555,2152,46903,1293.3,2314.44,2548.52,2753.36,1397.25036020906,1293.3,1174.51118766971,0
434,552,1508,34482,952.52,1663.64,1864.32,2006.08,1024.9481428081,952.52,849.988399416409,0
435,557,2586,47370,1010.77,1357.06,1071.23,1146.91,1082.17863642728,1010.77,1280.46781382149,0
436,556,8003,77339,2495.74,3565.39,4758.18,4943.34,2592.85932259814,2495.74,1870.10294663085,0
437,556,6335,143987,2423.7,3753.33,4629.24,4836.2,2532.05665292791,2423.7,1965.1057022319,0
438,558,3587,60421,815.24,1152.43,1460.28,1574.18,878.827692771249,815.24,643.374581039253,0
439,559,1935,28586,1444.13,2288.32,2662.57,2876.34,1560.07499678882,1444.13,1241.14354236696,0
440,554,5137,160560,1808.09,3163.52,3508.19,3610.38,1860.75781933134,1808.09,1630.45014004373,0
441,556,1688,66224,1321.5,1427.51,1402.53,1512.13,1424.76795148767,1321.5,1345.03680135184,0
442,554,1951,18924,786.3,1409.28,1578.99,1752.69,872.798527539756,786.3,701.788398913229,0
443,556,3687,107805,1974.34,3425.98,4249.14,4558.57,2118.11498180808,1974.34,1591.86314247118,0
444,553,1951,22251,749.19,1094.41,1221.51,1320.23,809.738040376256,749.19,671.235624677653,0
445,552,3531,20081,396.6,908.65,661.1,719.29,431.508718801997,396.6,545.107532899713,0
446,554,2318,53785,1424.28,2278.88,2543.7,2543.7,1424.28,1424.28,1276.00078877226,0
447,555,2029,25294,490.71,980.74,809.02,881.61,534.739367506366,490.71,594.866536550394,0
448,555,8318,162930,3659.25,4219.11,4822.12,5049.38,3831.70550815824,3659.25,3201.65783255083,0
449,552,4870,121274,1449.73,3390.05,3751.05,3880.66,1499.82250884419,1449.73,1310.20839138375,0
450,553,2152,31830,1047.32,3486.11,4061.47,4291.81,1106.71713670174,1047.32,898.953513186112,0
451,559,3029,34764,921.99,1705.34,1869.48,2043.2,1007.66521599589,921.99,841.039447653893,0
452,554,2182,53020,841.35,1190.95,1211.04,1295.8,900.235607411811,841.35,827.392804944511,0
453,553,1529,21930,995.56,3472.18,4738.75,4988.76,1048.08439052493,995.56,729.467374476391,0
454,559,1548,25930,1114.26,3594.29,4741.91,5011.47,1177.60154920697,1114.26,844.590803157378,0
455,558,1817,48496,2068.94,2658.98,2842.31,2982.17,2170.74520365477,2068.94,1935.49263845253,0
456,555,1508,33969,760.56,1260.59,1218.23,1321.05,824.75213055006,760.56,787.006009045911,0
457,560,1600,7690,476,942.37,808.5,964.12,567.620432900433,476,554.815238095238,0
458,560,3145,83437,1228.69,1868.63,2177.94,2346.49,1323.77788097927,1228.69,1054.19203224148,0
459,554,2901,91768,1634.48,2118.3,2386.68,2490.44,1705.53839274641,1634.48,1450.6842073508,0
460,556,3555,73026,1037.14,1637.4,1890.44,2141.45,1174.85001005057,1037.14,898.316284039695,0
461,557,1749,21734,821.96,1723.88,1709.37,1899.41,913.341782996075,821.96,828.937213593312,0
462,558,6155,102456,1826.48,2900.48,3884.24,4105.39,1930.47101291372,1826.48,1363.88809919058,0
463,553,2417,27856,874.36,4283.81,5591.9,5887.08,920.514899908797,874.36,669.824587635688,0
464,556,2516,61454,1268.11,2069.62,2340.28,2538.83,1375.69680179295,1268.11,1121.44949245389,0
465,560,1817,33655,946.5,1432.87,1734.75,1860.06,1014.87060959792,946.5,781.790722006053,0
466,558,2990,70967,1019.71,1646.69,2017.57,2191.91,1107.82403886854,1019.71,832.261710820443,0
467,554,1516,31102,1101.55,1777.55,2304.51,2462.01,1176.83460497025,1101.55,849.664441681746,0
468,557,1703,45797,638.45,1512.24,1525.91,1640.36,686.336574240945,638.45,632.730389079303,0
469,552,2463,52177,3381.22,3491.15,4403.99,4687.94,3599.22626681714,3381.22,2680.37534213293,0
470,554,1876,30242,1463.68,2294.53,2569.88,2743.75,1562.70798636512,1463.68,1306.85388827494,0
471,555,1910,23348,871.51,1759.08,1918.51,2133.8,969.308493570531,871.51,799.086692693809,0
472,554,3571,91852,902.23,2083.47,2701.24,2884.06,963.29295205165,902.23,695.89119741304,0
473,553,3385,51162,983.57,1843.11,2042.09,2183.64,1051.74737391594,983.57,887.731541068219,0
474,552,1399,37661,675.02,1102.51,1042.76,1094.43,708.468044995972,675.02,713.698550193717,0
475,553,2463,58442,1189.07,2174.05,2755.81,2939.2,1268.19865810778,1189.07,938.053651557981,0
476,553,1962,32290,737.79,1520.71,1436.5,1517.47,779.376394918204,737.79,781.040467037939,0
477,556,6480,81412,1177.12,1627.15,1694.7,1834.08,1273.93181660471,1177.12,1130.20051218505,0
478,559,1873,57588,880.54,1357.47,1274.27,1353.05,934.978181233177,880.54,938.032468629097,0
479,554,2555,38253,1006.59,1541.49,1749.17,1869.82,1076.02012028562,1006.59,887.076967418833,0
480,554,4602,38219,2103.09,4436.73,5770.68,5990.78,2183.30413576909,2103.09,1616.93985729585,0
481,556,4114,14680,1970.82,2252.38,2933.76,3191.08,2143.68056200916,1970.82,1513.08748895615,0
482,557,1876,41493,1079.12,1787.16,2030.12,2134.01,1134.34322660729,1079.12,949.973449451264,0
483,554,2692,31836,1391.56,2322.33,2614.52,2762.84,1470.50228355492,1391.56,1236.04391429402,0
484,556,2321,48283,980.26,1243.82,1260.85,1296.63,1008.07750628544,980.26,967.019862156482,0
